Site ID,Chloride as Cl,Calcium (Total),Total Magnesium,Sodium as Na,Potassium as K,Salinity as EC@25 (lab),Date,pH
" ""54925",67.0,8.0,13.0,35.0,1.0,354.0,1976-08-11,7.0
" ""54925",66.0,6.0,11.0,35.0,1.0,324.0,1976-09-14,7.16
" ""54927",24.0,16.0,3.0,28.0,5.0,248.0,1975-10-27,7.99
" ""54927",25.0,36.0,6.0,26.0,4.0,351.0,1975-12-03,7.32
" ""54927",27.0,41.0,7.0,38.0,9.0,445.0,1976-01-07,8.23
" ""54927",14.0,56.0,18.0,38.0,9.0,525.0,1976-03-11,7.89
" ""54927",15.0,42.0,15.0,35.0,8.0,464.0,1976-04-06,8.06
" ""54927",16.0,51.0,19.0,37.0,8.0,558.0,1976-06-08,7.87
" ""54927",7.0,38.0,11.0,23.0,5.0,392.0,1976-08-11,7.84
" ""54927",9.0,45.0,14.0,29.0,6.0,439.0,1976-09-14,7.49
" ""54981",35.0,2.0,3.0,71.0,2.0,340.0,1971-04-19,8.02
" ""54981",34.0,4.2,3.7,61.0,1.5,340.0,1987-05-08,8.6
" ""55208",4400.0,67.0,420.0,2500.0,31.0,14000.0,1989-10-10,6.9
" ""55220",30.0,7.4,5.5,57.0,3.4,340.0,1988-06-20,6.8
" ""55292",15140.0,544.0,1110.0,8273.0,115.0,41400.0,1974-06-01,6.62
" ""55292",15980.0,560.0,1182.0,8828.0,117.0,44600.0,1979-09-06,2.92
" ""55292",16000.0,600.0,1300.0,8800.0,120.0,40000.0,1987-01-22,3.0
" ""55506",4730.0,156.0,338.0,2800.0,18.0,15000.0,1982-11-11,7.5
" ""55506",3700.0,160.0,280.0,2000.0,19.0,12000.0,1987-01-21,7.4
" ""56029",3800.0,180.0,390.0,1900.0,14.0,12000.0,1986-04-17,7.1
" ""56030",2600.0,88.0,190.0,1600.0,7.8,9000.0,1986-04-24,7.5
" ""56055",280.0,11.0,1.6,290.0,7.0,1400.0,1989-03-13,8.4
" ""56418",1300.0,85.0,120.0,960.0,13.0,5500.0,1986-03-19,8.15
" ""56418",1300.0,87.0,120.0,980.0,12.0,5500.0,1986-03-19,8.15
" ""56418",1100.0,38.0,73.0,850.0,7.3,4600.0,1986-03-04,8.0
" ""56418",1100.0,38.0,73.0,850.0,7.3,4600.0,1986-03-04,8.0
" ""56418",1200.0,38.0,77.0,870.0,8.0,4900.0,1986-04-16,8.0
" ""56422",3300.0,240.0,310.0,1500.0,3.4,10000.0,1986-07-17,5.95
" ""56422",6000.0,480.0,730.0,2300.0,13.0,17000.0,1986-07-17,5.95
" ""56422",2500.0,110.0,200.0,1400.0,13.0,8300.0,1986-07-28,7.3
" ""56422",2500.0,110.0,200.0,1400.0,13.0,8300.0,1986-07-28,7.3
" ""56422",2700.0,120.0,220.0,1400.0,14.0,8700.0,1986-07-31,7.4
" ""56422",2700.0,120.0,220.0,1400.0,14.0,8700.0,1986-07-31,7.4
" ""56422",2600.0,110.0,210.0,1500.0,14.0,8800.0,1986-08-06,7.3
" ""56422",2600.0,110.0,210.0,1500.0,14.0,8800.0,1986-08-06,7.3
" ""56422",2600.0,110.0,210.0,1500.0,14.0,8600.0,1986-08-07,7.4
" ""56422",2600.0,110.0,210.0,1500.0,14.0,8600.0,1986-08-07,7.4
" ""56422",2800.0,130.0,220.0,1500.0,14.0,9000.0,1986-08-08,7.3
" ""56422",2800.0,130.0,220.0,1500.0,14.0,9000.0,1986-08-08,7.3
" ""56422",2690.0,99.0,204.0,1540.0,16.0,9160.0,2009-09-14,6.56
" ""56497",55.0,7.0,3.0,51.0,5.0,340.0,1981-04-10,9.2
" ""56514",1500.0,50.0,120.0,760.0,6.9,4800.0,1987-07-24,7.5
" ""56514",1500.0,50.0,120.0,760.0,6.9,4800.0,1987-07-24,7.5
" ""56514",1600.0,87.0,210.0,840.0,11.0,5200.0,1987-07-29,7.3
" ""56514",1600.0,87.0,210.0,840.0,11.0,5200.0,1987-07-29,7.3
" ""56514",6800.0,230.0,690.0,3400.0,11.0,20000.0,1987-07-07,7.6
" ""56514",6800.0,230.0,690.0,3400.0,11.0,20000.0,1987-07-07,7.6
" ""56514",1200.0,49.0,130.0,610.0,6.2,4100.0,1987-07-09,7.6
" ""56514",1200.0,37.0,100.0,670.0,5.7,4100.0,1987-07-09,7.6
" ""56514",1200.0,49.0,130.0,610.0,6.2,4100.0,1987-07-09,7.6
" ""56514",1200.0,37.0,100.0,670.0,5.7,4100.0,1987-07-09,7.6
" ""56514",1800.0,74.0,160.0,870.0,8.1,5700.0,1987-08-05,7.5
" ""56514",1800.0,74.0,160.0,870.0,8.1,5700.0,1987-08-05,7.5
" ""56514",1700.0,69.0,160.0,840.0,8.9,5500.0,1987-08-06,7.4
" ""56514",1800.0,74.0,170.0,890.0,8.0,5600.0,1987-09-01,8.2
" ""56528",100.0,41.0,15.0,94.0,2.0,523.0,1970-04-10,7.8
" ""56528",211.0,70.0,24.0,137.0,6.0,1144.0,1971-10-14,7.47
" ""56528",428.0,58.0,34.0,165.0,2.0,1460.0,1980-06-11,7.0
" ""56528",356.0,51.0,33.0,163.0,3.0,1370.0,1981-11-27,7.2
" ""56528",430.0,65.0,34.0,155.0,3.0,1500.0,1981-02-05,4.0
" ""56528",396.0,54.0,28.0,145.0,3.0,1310.0,1981-05-28,6.0
" ""56528",340.0,48.0,30.0,164.0,3.0,1300.0,1982-03-18,7.5
" ""56528",350.0,46.0,27.0,140.0,3.5,1300.0,1983-09-07,6.3
" ""56529",84.0,10.0,18.0,118.0,4.0,724.0,1970-12-03,8.3
" ""56529",114.0,38.0,15.0,148.0,6.0,990.0,1970-08-07,8.0
" ""56529",226.0,37.0,20.0,170.0,4.0,1215.0,1971-10-14,8.12
" ""56529",224.0,101.0,55.0,214.0,4.0,1856.0,1971-10-15,8.23
" ""56529",145.0,26.0,6.0,203.0,4.0,1080.0,1980-06-11,8.4
" ""56529",128.0,22.0,7.0,202.0,4.0,1060.0,1981-11-27,7.8
" ""56529",148.0,32.0,10.0,210.0,5.0,1150.0,1981-02-05,8.1
" ""56529",146.0,35.0,14.0,219.0,5.0,1290.0,1981-05-28,7.8
" ""56529",125.0,26.0,6.0,200.0,4.0,1020.0,1982-03-18,8.1
" ""56529",120.0,34.0,10.0,210.0,3.6,1100.0,1985-04-30,7.7
" ""56529",120.0,32.0,9.9,200.0,6.6,1200.0,1987-01-14,7.6
" ""56530",10.0,23.0,7.0,10.0,2.0,211.0,1970-11-03,7.8
" ""56530",16.0,51.0,15.0,8.0,1.0,418.0,1970-06-06,8.3
" ""56530",107.0,86.0,13.0,51.0,2.0,749.0,1970-08-06,7.5
" ""56530",129.0,26.0,14.0,101.0,5.0,7126.0,1971-10-14,7.77
" ""56530",156.0,101.0,16.0,65.0,31.0,1005.0,1971-08-30,8.49
" ""56530",279.0,129.0,20.0,124.0,2.0,1380.0,1980-06-11,8.1
" ""56530",247.0,103.0,21.0,94.0,2.0,1160.0,1981-11-27,7.8
" ""56530",209.0,125.0,21.0,92.0,3.0,1180.0,1981-02-05,7.7
" ""56530",125.0,82.0,12.0,42.0,2.0,780.0,1981-05-28,7.5
" ""56530",196.0,104.0,18.0,82.0,3.0,1030.0,1982-03-18,7.8
" ""56530",110.0,65.0,13.0,49.0,3.3,660.0,1985-04-30,7.4
" ""56530",270.0,130.0,21.0,110.0,4.9,1400.0,1987-01-14,7.3
" ""56531",22.0,27.0,7.0,43.0,7.0,385.0,1970-11-03,8.1
" ""56531",83.0,40.0,14.0,58.0,3.0,595.0,1970-11-05,8.3
" ""56531",66.0,53.0,28.0,65.0,1.0,757.0,1970-06-03,7.9
" ""56531",101.0,73.0,16.0,67.0,3.0,787.0,1971-10-13,7.4
" ""56531",115.0,70.0,11.0,71.0,2.0,760.0,1980-06-11,8.0
" ""56531",116.0,75.0,12.0,58.0,3.0,760.0,1981-11-27,7.9
" ""56531",115.0,73.0,14.0,74.0,3.0,790.0,1981-05-28,7.9
" ""56531",111.0,77.0,12.0,63.0,4.0,740.0,1982-03-18,8.1
" ""56531",120.0,66.0,13.0,70.0,3.7,790.0,1983-09-07,7.6
" ""56531",120.0,75.0,12.0,64.0,2.7,750.0,1985-04-30,7.5
" ""56531",110.0,67.0,11.0,61.0,3.4,720.0,1987-01-14,7.7
" ""56532",52.0,17.0,16.0,63.0,2.0,507.0,1970-11-03,7.8
" ""56532",40.0,16.0,17.0,67.0,2.0,504.0,1970-11-03,7.8
" ""56532",47.0,11.0,10.0,82.0,1.0,513.0,1970-06-06,7.7
" ""56532",140.0,31.0,30.0,101.0,3.0,860.0,1980-06-11,7.0
" ""56532",109.0,33.0,33.0,95.0,2.0,820.0,1981-11-27,7.8
" ""56532",116.0,37.0,33.0,113.0,2.0,900.0,1981-02-05,7.6
" ""56532",75.0,48.0,42.0,106.0,3.0,940.0,1981-05-28,7.6
" ""56532",113.0,34.0,33.0,102.0,3.0,860.0,1982-03-18,7.4
" ""56532",113.0,34.0,33.0,102.0,3.0,860.0,1982-03-18,7.4
" ""56532",110.0,20.0,22.0,110.0,2.5,790.0,1983-09-07,7.7
" ""56532",91.0,34.0,21.0,85.0,3.6,760.0,1985-04-30,7.2
" ""56532",82.0,24.0,14.0,86.0,6.1,620.0,1987-01-14,7.4
" ""56533",227.0,51.0,20.0,125.0,3.0,1099.0,1970-11-03,7.0
" ""56533",238.0,49.0,28.0,121.0,4.0,1147.0,1970-11-05,8.4
" ""56533",155.0,48.0,24.0,95.0,3.0,917.0,1970-06-03,7.8
" ""56533",322.0,50.0,21.0,135.0,2.0,1150.0,1980-06-11,6.9
" ""56533",265.0,48.0,17.0,109.0,2.0,970.0,1981-11-27,7.0
" ""56533",91.0,22.0,9.0,70.0,2.0,500.0,1981-02-05,8.2
" ""56533",240.0,39.0,16.0,106.0,3.0,900.0,1981-05-28,6.7
" ""56533",42.0,17.0,7.0,41.0,1.0,300.0,1982-03-18,7.5
" ""56533",210.0,51.0,19.0,120.0,2.2,1000.0,1983-09-07,7.1
" ""56533",140.0,31.0,11.0,71.0,1.3,610.0,1985-04-30,7.2
" ""56533",230.0,41.0,15.0,95.0,1.5,840.0,1987-01-14,6.5
" ""56534",24.0,8.0,8.0,113.0,3.0,599.0,1970-11-03,8.7
" ""56534",14.0,9.0,7.0,43.0,3.0,229.0,1970-11-05,8.2
" ""56534",25.0,6.0,7.0,82.0,1.0,482.0,1972-10-12,7.19
" ""56534",16.0,9.0,7.0,28.0,2.0,236.0,1980-06-11,8.1
" ""56534",35.0,14.0,13.0,44.0,1.0,370.0,1981-11-27,7.6
" ""56534",13.0,8.0,5.0,13.0,2.0,150.0,1981-02-05,7.5
" ""56534",13.0,8.0,7.0,14.0,5.0,170.0,1981-05-28,6.8
" ""56534",20.0,11.0,9.0,15.0,6.0,220.0,1982-12-09,6.9
" ""56534",17.0,13.0,9.0,29.0,6.0,265.0,1982-03-18,7.5
" ""56534",18.0,16.0,8.8,24.0,3.0,240.0,1985-04-30,7.1
" ""56534",8.0,9.5,6.3,5.9,5.7,130.0,1987-01-14,7.2
" ""56535",139.0,48.0,25.0,71.0,4.0,897.0,1970-11-05,7.7
" ""56535",109.0,49.0,18.0,58.0,2.0,696.0,1970-08-20,8.0
" ""56535",146.0,26.0,23.0,72.0,4.0,754.0,1971-10-12,7.21
" ""56535",189.0,45.0,30.0,104.0,4.0,960.0,1980-06-11,7.4
" ""56535",209.0,42.0,30.0,104.0,3.0,1000.0,1981-11-27,7.0
" ""56535",129.0,25.0,20.0,71.0,3.0,650.0,1981-02-05,6.8
" ""56535",91.0,18.0,14.0,56.0,3.0,490.0,1981-05-28,6.75
" ""56535",176.0,27.0,23.0,84.0,3.0,810.0,1982-12-09,5.4
" ""56535",117.0,27.0,22.0,76.0,2.0,660.0,1982-03-18,7.4
" ""56535",117.0,27.0,22.0,76.0,2.0,660.0,1982-03-18,7.4
" ""56535",220.0,46.0,32.0,100.0,3.6,1100.0,1983-09-07,6.8
" ""56535",160.0,38.0,27.0,84.0,2.7,830.0,1985-04-30,6.7
" ""56535",110.0,24.0,18.0,70.0,2.4,610.0,1987-01-14,6.6
" ""56536",81.0,42.0,22.0,68.0,3.0,689.0,1970-11-05,7.2
" ""56536",198.0,70.0,30.0,93.0,4.0,1040.0,1980-06-11,7.6
" ""56536",173.0,67.0,25.0,72.0,3.0,900.0,1981-11-27,7.9
" ""56536",291.0,62.0,23.0,80.0,4.0,1000.0,1981-02-05,6.2
" ""56536",193.0,58.0,21.0,83.0,4.0,895.0,1981-05-28,6.9
" ""56536",181.0,56.0,24.0,79.0,6.0,1040.0,1982-03-18,8.0
" ""56536",180.0,45.0,16.0,74.0,3.4,830.0,1983-09-07,6.8
" ""56536",180.0,54.0,28.0,91.0,5.4,1000.0,1987-01-14,7.5
" ""56538",69.0,35.0,18.0,57.0,5.0,607.0,1970-08-20,7.3
" ""56538",69.0,28.0,14.0,52.0,3.0,526.0,1970-09-09,7.5
" ""56538",73.0,29.0,18.0,62.0,5.0,675.0,1971-10-13,6.79
" ""56538",101.0,19.0,12.0,50.0,2.0,465.0,1980-06-11,6.7
" ""56538",67.0,23.0,16.0,57.0,21.0,540.0,1981-11-27,7.3
" ""56538",71.0,22.0,17.0,61.0,2.0,405.0,1981-02-05,6.9
" ""56538",64.0,28.0,18.0,66.0,3.0,565.0,1981-05-28,6.95
" ""56538",56.0,23.0,16.0,65.0,2.0,460.0,1982-03-18,7.3
" ""56538",56.0,23.0,16.0,65.0,2.0,460.0,1982-03-18,7.3
" ""56538",61.0,22.0,14.0,61.0,2.0,570.0,1983-09-07,7.1
" ""56538",63.0,29.0,17.0,65.0,1.6,560.0,1985-04-30,7.1
" ""56538",82.0,27.0,18.0,61.0,1.7,570.0,1987-01-14,7.4
" ""56539",14.0,9.0,6.0,11.0,11.0,177.0,1970-11-08,6.8
" ""56539",69.0,21.0,14.0,55.0,3.0,504.0,1970-09-02,7.5
" ""56539",55.0,20.0,18.0,64.0,4.0,550.0,1970-09-07,7.6
" ""56539",30.0,27.0,13.0,51.0,3.0,529.0,1971-08-31,8.34
" ""56539",40.0,14.0,10.0,30.0,10.0,345.0,1981-11-27,7.0
" ""56539",54.0,15.0,22.0,53.0,10.0,460.0,1981-02-05,7.2
" ""56539",34.0,16.0,11.0,19.0,12.0,305.0,1981-05-28,6.9
" ""56540",6.0,3.0,2.0,8.0,5.0,104.0,1970-11-05,6.8
" ""56540",49.0,4.0,4.0,42.0,2.0,274.0,1970-09-09,7.4
" ""56540",60.0,25.0,12.0,49.0,3.0,474.0,1971-10-13,7.39
" ""56540",94.0,35.0,20.0,81.0,4.0,680.0,1981-11-27,7.8
" ""56540",96.0,41.0,20.0,78.0,4.0,650.0,1981-02-05,7.6
" ""56540",104.0,39.0,19.0,76.0,4.0,690.0,1981-05-28,7.3
" ""56540",88.0,48.0,20.0,70.0,4.0,660.0,1982-03-18,8.0
" ""56540",110.0,42.0,20.0,84.0,4.3,840.0,1983-09-07,7.3
" ""56540",76.0,30.0,15.0,67.0,3.5,580.0,1987-01-14,7.4
" ""56541",376.0,72.0,45.0,225.0,8.0,1689.0,1971-10-13,8.01
" ""56541",505.0,57.0,41.0,193.0,6.0,1730.0,1981-11-27,6.3
" ""56541",557.0,52.0,44.0,204.0,6.0,1620.0,1981-02-05,3.2
" ""56541",464.0,57.0,43.0,215.0,7.0,1740.0,1981-05-28,6.4
" ""56541",577.0,69.0,47.0,206.0,7.0,1850.0,1982-03-18,3.8
" ""56541",360.0,74.0,44.0,200.0,7.2,1700.0,1983-11-09,6.7
" ""56541",680.0,110.0,48.0,200.0,6.6,2500.0,1983-09-07,4.0
" ""56541",690.0,77.0,51.0,220.0,7.5,2200.0,1987-01-14,4.6
" ""56545",74.0,38.0,14.0,57.0,5.4,560.0,1987-03-05,8.3
" ""56546",320.0,130.0,26.0,180.0,6.4,1600.0,1983-11-09,7.1
" ""56546",320.0,130.0,24.0,190.0,7.7,1600.0,1984-02-13,8.1
" ""56546",150.0,38.0,13.0,96.0,3.1,740.0,1985-04-30,7.7
" ""56546",340.0,80.0,26.0,170.0,5.8,1300.0,1987-01-14,7.8
" ""56547",130.0,54.0,18.0,92.0,4.6,800.0,1984-02-13,7.9
" ""56547",320.0,110.0,26.0,170.0,5.6,1500.0,1985-04-30,7.4
" ""56547",220.0,50.0,20.0,110.0,3.7,970.0,1987-01-14,7.9
" ""56548",120.0,38.0,17.0,78.0,3.0,690.0,1983-11-24,8.1
" ""56548",120.0,34.0,13.0,110.0,4.3,780.0,1987-01-14,7.7
" ""56549",200.0,82.0,25.0,88.0,4.5,1000.0,1983-12-01,7.6
" ""56549",96.0,70.0,17.0,52.0,4.0,700.0,1985-04-30,7.8
" ""56549",100.0,62.0,16.0,52.0,4.5,690.0,1987-01-14,7.8
" ""56550",63.0,33.0,16.0,68.0,2.7,580.0,1983-12-07,7.8
" ""56550",190.0,63.0,22.0,77.0,2.7,870.0,1985-04-30,7.5
" ""56550",120.0,54.0,20.0,70.0,2.1,760.0,1987-01-14,7.7
" ""56551",140.0,58.0,20.0,74.0,3.1,780.0,1983-12-14,7.3
" ""56551",190.0,52.0,22.0,80.0,3.3,870.0,1987-01-14,7.3
" ""56832",82.0,18.0,11.0,38.0,16.0,470.0,1979-03-13,7.93
" ""56832",84.0,35.0,11.0,53.0,17.0,565.0,1979-03-13,7.93
" ""56832",85.0,23.0,11.0,45.0,17.0,493.0,1979-03-13,7.93
" ""56832",83.0,20.0,11.0,42.0,16.0,475.0,1979-03-14,7.51
" ""56834",220.0,71.0,15.0,120.0,2.6,1100.0,1988-08-03,8.2
" ""56922",195.0,10.0,11.0,108.0,4.0,760.0,1970-08-28,7.1
" ""56922",279.0,20.0,21.0,148.0,8.0,1071.0,1971-01-16,7.1
" ""56922",275.0,16.0,18.0,152.0,5.0,1000.0,1977-08-31,7.14
" ""56922",282.0,17.0,18.0,158.0,5.0,1075.0,1978-05-02,7.62
" ""56922",300.0,20.0,17.0,160.0,12.0,1100.0,1983-06-21,7.7
" ""57134",7800.0,490.0,1100.0,4700.0,6.0,25000.0,1987-02-25,7.7
" ""57134",11000.0,570.0,1500.0,5100.0,15.0,30000.0,1987-02-27,7.2
" ""57134",11000.0,460.0,1400.0,4400.0,7.0,28000.0,1987-04-13,7.0
" ""57505",4500.0,140.0,54.0,2800.0,42.0,13000.0,1986-11-21,7.8
" ""57505",3600.0,150.0,460.0,1500.0,27.0,11000.0,1986-09-16,8.06
" ""57505",3300.0,140.0,430.0,1600.0,28.0,10000.0,1986-09-16,8.06
" ""57505",2000.0,69.0,230.0,1200.0,20.0,7300.0,1986-09-16,8.06
" ""57505",3500.0,150.0,470.0,1600.0,28.0,11000.0,1986-09-16,8.06
" ""57505",3300.0,120.0,420.0,1500.0,26.0,10000.0,1986-09-16,8.06
" ""57505",3600.0,160.0,480.0,1600.0,27.0,11000.0,1986-09-16,8.06
" ""57505",1600.0,53.0,180.0,1100.0,19.0,6200.0,1986-09-16,8.06
" ""57539",134.0,3.4,7.9,150.0,0.34,697.0,1996-09-13,7.1
" ""57909",4720.0,166.0,596.0,2229.0,49.0,13113.0,1972-08-07,7.7
" ""57909",3200.0,119.0,364.0,1637.0,35.0,9510.0,1972-08-08,7.82
" ""57909",3100.0,140.0,470.0,1800.0,41.0,12000.0,1985-10-29,7.2
" ""57909",3500.0,150.0,520.0,1900.0,42.0,13000.0,1985-04-02,6.9
" ""57909",2900.0,130.0,410.0,1700.0,41.0,10000.0,1986-11-05,7.1
" ""57909",3000.0,130.0,450.0,1800.0,42.0,11000.0,1986-05-01,7.2
" ""57909",2800.0,130.0,390.0,1700.0,37.0,10000.0,1987-04-28,7.0
" ""57909",2600.0,120.0,380.0,1600.0,39.0,9700.0,1988-11-29,8.1
" ""57909",2700.0,120.0,390.0,1700.0,40.0,9900.0,1988-05-11,7.0
" ""57909",3100.0,130.0,430.0,1800.0,41.0,11000.0,1989-12-05,7.7
" ""57909",2700.0,110.0,340.0,1500.0,36.0,9800.0,1989-05-09,7.3
" ""57909",3800.0,150.0,530.0,1900.0,45.0,13000.0,1990-11-19,7.0
" ""57909",3700.0,160.0,520.0,1800.0,40.0,13000.0,1990-05-15,7.2
" ""57909",3500.0,150.0,510.0,2000.0,55.0,12000.0,1991-11-12,6.9
" ""57909",3400.0,130.0,440.0,1700.0,41.0,12000.0,1991-05-07,6.9
" ""57909",2700.0,120.0,400.0,1700.0,39.0,9700.0,1992-12-09,7.2
" ""57922",3700.0,170.0,280.0,2700.0,150.0,16000.0,1985-10-30,7.6
" ""57922",12000.0,310.0,500.0,4400.0,220.0,22000.0,1985-04-02,7.3
" ""57922",8400.0,260.0,570.0,5200.0,210.0,24000.0,1986-11-07,7.7
" ""57922",7100.0,240.0,520.0,4700.0,220.0,24000.0,1986-05-01,7.6
" ""57922",3600.0,170.0,350.0,3300.0,190.0,17000.0,1987-04-27,7.6
" ""57922",6800.0,250.0,500.0,4300.0,200.0,22000.0,1988-11-29,7.6
" ""57922",6600.0,220.0,470.0,4300.0,210.0,22000.0,1988-05-11,7.5
" ""57922",7000.0,240.0,560.0,4500.0,200.0,24000.0,1989-12-05,7.8
" ""57922",6200.0,210.0,450.0,4100.0,190.0,21000.0,1989-05-09,8.0
" ""57922",9300.0,240.0,660.0,5600.0,210.0,28000.0,1990-11-19,7.6
" ""57922",5500.0,210.0,450.0,3600.0,180.0,20000.0,1990-05-15,7.5
" ""57922",9700.0,230.0,690.0,5500.0,210.0,28000.0,1991-11-12,7.6
" ""57922",11000.0,230.0,670.0,5500.0,200.0,30000.0,1991-05-07,7.5
" ""57922",9800.0,250.0,730.0,5900.0,210.0,28000.0,1992-12-10,7.6
" ""57923",3900.0,9.4,350.0,2800.0,160.0,15000.0,1985-10-30,8.6
" ""57923",4100.0,24.0,410.0,3100.0,170.0,13000.0,1985-04-02,8.3
" ""57923",4400.0,14.0,370.0,3200.0,150.0,14000.0,1986-11-07,8.7
" ""57923",4300.0,15.0,380.0,3000.0,150.0,15000.0,1986-05-01,8.4
" ""57923",4600.0,16.0,350.0,3000.0,120.0,15000.0,1987-04-27,8.6
" ""57923",4800.0,11.0,390.0,3200.0,100.0,15000.0,1988-11-29,8.4
" ""57923",4700.0,15.0,370.0,3000.0,100.0,15000.0,1988-05-11,9.0
" ""57923",4900.0,12.0,340.0,3000.0,93.0,15000.0,1989-12-05,9.0
" ""57923",4800.0,10.0,330.0,2800.0,94.0,15000.0,1989-05-09,8.9
" ""57923",4800.0,13.0,320.0,2800.0,85.0,15000.0,1990-11-19,9.2
" ""57923",4900.0,11.0,340.0,2700.0,81.0,15000.0,1990-05-15,7.2
" ""57923",4900.0,11.0,350.0,3000.0,88.0,15000.0,1991-11-12,9.2
" ""57923",4800.0,11.0,340.0,2900.0,84.0,15000.0,1991-05-07,9.2
" ""57923",5200.0,19.0,340.0,2900.0,80.0,15000.0,1992-12-10,9.2
" ""57924",10000.0,460.0,1500.0,4100.0,78.0,28000.0,1992-01-22,7.2
" ""57924",8700.0,350.0,970.0,4200.0,69.0,24000.0,1992-12-10,7.5
" ""58079",510.0,51.0,32.0,380.0,9.2,2300.0,1986-07-07,8.3
" ""58079",650.0,63.0,46.0,410.0,15.0,2600.0,1988-03-10,8.1
" ""58079",660.0,39.0,41.0,400.0,17.0,2600.0,1989-03-22,8.4
" ""58079",660.0,47.0,43.0,410.0,15.0,2600.0,1990-04-04,8.3
" ""58079",650.0,66.0,43.0,380.0,13.0,2600.0,1993-03-23,7.7
" ""58079",640.0,62.0,39.0,350.0,13.0,2600.0,1996-06-04,7.7
" ""58111",870.0,60.0,43.0,520.0,26.0,3400.0,1996-06-04,8.4
" ""58112",3370.0,213.0,367.0,1747.0,17.0,10950.0,1978-04-28,7.98
" ""58112",3170.0,174.0,330.0,1716.0,17.0,10430.0,1978-05-03,8.2
" ""58112",4300.0,79.0,390.0,2400.0,20.0,14000.0,1985-12-10,8.1
" ""58112",4300.0,87.0,390.0,2400.0,21.0,13000.0,1985-06-26,8.0
" ""58112",4400.0,65.0,390.0,2500.0,21.0,13000.0,1986-10-15,8.2
" ""58112",4300.0,71.0,380.0,2500.0,22.0,14000.0,1986-04-08,8.2
" ""58112",4500.0,48.0,380.0,2300.0,21.0,13000.0,1987-10-13,8.3
" ""58112",4400.0,58.0,390.0,2500.0,24.0,13000.0,1987-03-11,8.4
" ""58264",90.0,3.2,10.0,80.0,1.8,510.0,1986-06-10,8.0
" ""58264",740.0,25.0,77.0,420.0,3.9,2700.0,1986-06-13,7.4
" ""58264",650.0,22.0,64.0,400.0,5.7,2500.0,1986-06-19,7.5
" ""58264",620.0,20.0,96.0,360.0,1.8,2400.0,1986-06-03,7.4
" ""58264",1100.0,14.0,95.0,890.0,0.6,4500.0,1986-06-03,7.4
" ""58264",110.0,5.1,19.0,75.0,2.4,540.0,1986-06-05,7.3
" ""58264",74.0,4.7,15.0,52.0,4.0,410.0,1986-06-05,7.3
" ""58264",61.0,2.0,10.0,53.0,1.0,345.0,2009-09-15,6.62
" ""58266",3.0,1.6,1.9,3.3,2.8,53.0,1987-11-10,6.8
" ""58267",3600.0,98.0,460.0,2400.0,7.8,12000.0,1988-01-12,7.4
" ""58267",2900.0,65.0,520.0,2100.0,4.4,10000.0,1988-01-14,6.65
" ""58267",89.0,3.2,14.0,70.0,1.4,480.0,1988-01-14,6.65
" ""58267",120.0,2.9,15.0,85.0,1.8,550.0,1988-01-18,6.9
" ""58326",1100.0,45.0,110.0,690.0,12.0,4300.0,1985-10-11,7.3
" ""58326",1100.0,45.0,110.0,680.0,13.0,4100.0,1985-06-27,7.8
" ""58326",1100.0,45.0,110.0,720.0,14.0,4300.0,1986-10-15,7.2
" ""58326",7200.0,50.0,490.0,4500.0,62.0,21000.0,1986-04-08,8.7
" ""58326",1000.0,43.0,110.0,680.0,14.0,4200.0,1987-10-13,7.3
" ""58326",1100.0,43.0,110.0,690.0,17.0,4200.0,1987-03-11,7.2
" ""58449",1800.0,110.0,130.0,1000.0,22.0,6200.0,1988-12-01,7.8
" ""58449",2300.0,160.0,170.0,1200.0,18.0,7700.0,1988-06-08,7.9
" ""58449",2300.0,160.0,170.0,1200.0,18.0,7700.0,1988-06-08,7.9
" ""58449",1800.0,110.0,120.0,980.0,22.0,6300.0,1989-09-12,6.7
" ""58449",2000.0,100.0,120.0,1100.0,20.0,6700.0,1990-06-04,6.5
" ""58450",3500.0,210.0,250.0,1900.0,33.0,11000.0,1989-09-12,7.5
" ""58451",2600.0,160.0,160.0,1300.0,12.0,8500.0,1989-09-12,7.1
" ""58521",1100.0,23.0,18.0,1100.0,7.3,4900.0,1986-05-20,8.1
" ""58521",1100.0,23.0,18.0,1100.0,7.3,4900.0,1986-05-20,8.1
" ""58521",7200.0,300.0,580.0,4500.0,21.0,21000.0,1986-05-21,7.8
" ""58521",20000.0,710.0,1800.0,11000.0,71.0,48000.0,1986-05-23,8.0
" ""58521",8800.0,310.0,750.0,4800.0,28.0,24000.0,1986-05-28,7.8
" ""58521",11000.0,410.0,900.0,6300.0,26.0,32000.0,1986-08-06,7.4
" ""58521",16000.0,730.0,1700.0,8300.0,47.0,43000.0,1989-08-16,7.6
" ""58522",15000.0,700.0,1200.0,9300.0,53.0,43000.0,1986-08-06,7.4
" ""58522",11000.0,460.0,940.0,8500.0,62.0,34000.0,1989-08-16,7.7
" ""58523",15000.0,350.0,980.0,8100.0,48.0,40000.0,1986-05-30,7.2
" ""58523",20000.0,600.0,1700.0,11000.0,67.0,51000.0,1986-06-02,7.1
" ""58523",17000.0,390.0,1300.0,8000.0,52.0,46000.0,1986-06-24,7.1
" ""58523",12000.0,330.0,1000.0,6500.0,49.0,33000.0,1986-07-15,6.9
